customer_id,age,gender,city,state,employment_type,occupation_category,monthly_income,credit_score,debt_to_income_ratio,years_employed,bank_account_age_months,customer_since_date,acquisition_channel
CUST0010401,27,Female,Kota,Rajasthan,Gig Worker,Other Services,12000,524,0.687,6.4,59.0,2025-10-25,Mobile App
CUST0010402,46,Female,Warangal,Telangana,Gig Worker,Other Services,30298,577,0.793,4.7,68.0,2025-05-17,Mobile App
CUST0010403,21,Female,Kanpur,Uttar Pradesh,Gig Worker,Delivery and Mobility,37932,570,0.365,1.0,143.0,2024-03-24,Social Media
CUST0010404,30,Female,Chennai,Tamil Nadu,Salaried,Finance and Accounting,72737,711,0.246,5.2,95.0,2024-01-24,Mobile App
CUST0010405,40,Male,Coimbatore,Tamil Nadu,Salaried,Finance and Accounting,72853,709,0.803,3.0,54.0,2024-03-09,DSA Agent
CUST0010406,44,Female,Surat,Gujarat,Small Business Owner,Services Business,42285,649,0.214,3.0,77.0,2024-05-11,Mobile App
CUST0010407,47,Male,Indore,Madhya Pradesh,Self-employed,Sales and Retail,46405,615,0.362,2.9,55.0,2025-07-05,Mobile App
CUST0010408,29,Female,Coimbatore,Tamil Nadu,Salaried,Finance and Accounting,55659,689,0.351,9.0,31.0,2025-01-27,Paid Search
CUST0010409,41,Female,Warangal,Telangana,Self-employed,Other Services,43112,638,0.405,4.4,93.0,2026-06-12,Social Media
CUST0010410,26,Male,Bhopal,Madhya Pradesh,Self-employed,Transport and Logistics,56575,639,0.448,0.3,84.0,2024-10-10,Website
CUST0010411,22,Other,Hyderabad,Telangana,Salaried,Manufacturing,141640,671,0.298,2.0,82.0,2026-06-17,Mobile App
CUST0010412,21,Female,Siliguri,West Bengal,Salaried,Sales and Retail,35975,648,0.468,1.0,94.0,2026-01-17,Mobile App
CUST0010413,40,Female,Udaipur,Rajasthan,Salaried,IT and Services,102587,764,0.093,8.3,88.0,2025-04-14,DSA Agent
CUST0010414,32,Male,Hyderabad,Telangana,Salaried,Manufacturing,37138,695,0.252,2.5,143.0,2024-08-10,Mobile App
CUST0010415,43,Female,Vadodara,Gujarat,Small Business Owner,Food and Hospitality,56101,623,0.473,7.3,,2025-11-14,Partner Marketplace
CUST0010416,28,Male,Chennai,Tamil Nadu,Gig Worker,Transport and Logistics,57384,577,0.467,2.5,134.0,2024-06-10,Partner Marketplace
CUST0010417,23,Female,Nashik,Maharashtra,Salaried,IT and Services,66697,693,0.601,2.6,31.0,2026-03-21,Website
CUST0010418,29,Male,Noida,Uttar Pradesh,Salaried,Sales and Retail,42146,708,0.108,9.0,67.0,2026-02-16,Referral
CUST0010419,51,Male,Lucknow,Uttar Pradesh,Self-employed,Professional Services,93247,764,0.207,7.8,67.0,2024-04-17,Paid Search
CUST0010420,21,Female,Pune,Maharashtra,Self-employed,Small Business,70654,682,0.436,1.0,28.0,2024-12-02,Mobile App
CUST0010421,40,Male,Rohini,Delhi,Self-employed,Professional Services,45270,636,0.574,9.0,30.0,2025-12-09,DSA Agent
CUST0010422,37,Male,Mumbai,Maharashtra,Salaried,Manufacturing,12000,642,0.512,6.5,63.0,2024-03-13,Partner Marketplace
CUST0010423,28,Female,Dwarka,Delhi,Self-employed,Sales and Retail,79467,681,0.206,2.7,7.0,2024-12-07,Referral
CUST0010424,31,Female,Hyderabad,Telangana,Gig Worker,Other Services,27774,583,0.85,5.3,60.0,2025-04-21,Paid Search
CUST0010425,49,Male,New Delhi,Delhi,Self-employed,Professional Services,12000,623,0.755,6.6,20.0,2024-10-17,DSA Agent
CUST0010426,27,Male,Mumbai,Maharashtra,Salaried,Healthcare,29243,678,0.248,7.0,46.0,2024-03-07,DSA Agent
CUST0010427,22,Male,Madurai,Tamil Nadu,Self-employed,Transport and Logistics,38971,651,0.311,2.0,37.0,2025-05-11,Mobile App
CUST0010428,25,Male,Hubballi,Karnataka,Self-employed,Transport and Logistics,49889,638,0.305,3.4,60.0,2025-05-23,DSA Agent
CUST0010429,21,Female,Pune,Maharashtra,Self-employed,Transport and Logistics,65314,587,0.365,1.0,33.0,2025-07-16,Website
CUST0010430,41,Female,Hubballi,Karnataka,Salaried,Sales and Retail,47409,650,0.256,6.2,9.0,2024-11-02,Mobile App
CUST0010431,40,Male,New Delhi,Delhi,Gig Worker,Freelance Services,39175,561,0.3,10.3,83.0,2024-04-21,Paid Search
CUST0010432,33,Female,Dwarka,Delhi,Gig Worker,Transport and Logistics,43151,528,0.43,4.3,35.0,2024-09-07,Mobile App
CUST0010433,57,Male,Lucknow,Uttar Pradesh,Salaried,Healthcare,82840,707,0.117,3.7,23.0,2025-05-29,Website
CUST0010434,34,Male,Thiruvananthapuram,Kerala,Salaried,Education,87002,687,0.27,3.2,51.0,2025-02-01,Mobile App
CUST0010435,39,Female,Kochi,Kerala,Salaried,Sales and Retail,32650,621,0.119,5.0,157.0,2024-02-09,Website
CUST0010436,28,Female,Bengaluru,Karnataka,Contract Worker,Operations Support,46088,628,0.514,4.8,56.0,2025-10-09,Referral
CUST0010437,21,Female,Mumbai,Maharashtra,Small Business Owner,Small Business,95831,692,0.382,1.0,19.0,2025-07-31,Website
CUST0010438,21,Male,Hubballi,Karnataka,Salaried,Education,29592,598,0.778,1.0,92.0,2026-06-11,Website
CUST0010439,31,Male,Salem,Tamil Nadu,Salaried,Finance and Accounting,48414,681,0.495,3.7,94.0,2026-05-18,Partner Marketplace
CUST0010440,39,Female,Guntur,Andhra Pradesh,Contract Worker,Manufacturing,19336,634,0.85,5.1,71.0,2025-01-13,DSA Agent
CUST0010441,29,Male,Nizamabad,Telangana,Salaried,Education,59100,684,0.622,8.4,114.0,2026-03-25,Mobile App
CUST0010442,52,Male,Ahmedabad,Gujarat,Self-employed,Other Services,19414,644,0.119,3.8,17.0,2025-12-25,Paid Search
CUST0010443,35,Female,Madurai,Tamil Nadu,Salaried,Education,53965,637,0.501,8.8,57.0,2024-04-01,Mobile App
CUST0010444,43,Female,Kanpur,Uttar Pradesh,Salaried,Sales and Retail,71534,673,0.24,5.4,46.0,2024-04-22,Mobile App
CUST0010445,35,Female,Karimnagar,Telangana,Gig Worker,Other Services,33583,572,0.85,3.9,70.0,2025-07-25,Partner Marketplace
CUST0010446,30,Female,Hubballi,Karnataka,Salaried,Finance and Accounting,82942,690,0.218,6.1,18.0,2025-12-09,Mobile App
CUST0010447,27,Male,New Delhi,Delhi,Gig Worker,Freelance Services,65862,709,0.162,7.0,39.0,2026-05-31,Mobile App
CUST0010448,34,Male,Indore,Madhya Pradesh,Gig Worker,Freelance Services,22810,542,0.85,4.7,41.0,2024-12-23,Mobile App
CUST0010449,21,Female,Bengaluru,Karnataka,Salaried,Sales and Retail,86825,701,0.5,1.0,16.0,2025-02-28,Partner Marketplace
CUST0010450,32,Male,Dwarka,Delhi,Contract Worker,Construction,16833,617,0.352,5.1,19.0,2024-09-24,Partner Marketplace
CUST0010451,32,Male,Rajkot,Gujarat,Contract Worker,Other Services,43081,660,0.577,5.0,72.0,2026-02-05,Mobile App
CUST0010452,29,Male,Salem,Tamil Nadu,Salaried,IT and Services,63911,655,0.114,2.8,13.0,2025-10-28,Mobile App
CUST0010453,39,Male,Vijayawada,Andhra Pradesh,Salaried,Finance and Accounting,33705,616,0.85,6.1,78.0,2025-02-05,Website
CUST0010454,21,Female,Rohini,Delhi,Gig Worker,Freelance Services,22513,538,0.411,1.0,133.0,2024-06-13,Paid Search
CUST0010455,24,Male,Durgapur,West Bengal,Salaried,Education,37408,629,0.372,1.8,77.0,2025-02-13,Website
CUST0010456,26,Female,Kanpur,Uttar Pradesh,Salaried,Sales and Retail,33402,601,0.305,3.3,84.0,2025-01-11,Website
CUST0010457,41,Female,Bengaluru,Karnataka,Salaried,IT and Services,113176,694,0.652,9.3,140.0,2024-10-28,Mobile App
CUST0010458,43,Other,Lucknow,Uttar Pradesh,Salaried,Finance and Accounting,93559,786,0.108,10.2,71.0,2025-01-30,Mobile App
CUST0010459,24,Male,Howrah,West Bengal,Salaried,Finance and Accounting,92065,661,0.523,4.0,67.0,2024-06-03,DSA Agent
CUST0010460,39,Female,Hubballi,Karnataka,Contract Worker,Manufacturing,24088,669,0.459,12.3,143.0,2024-11-04,Mobile App
CUST0010461,23,Male,Mumbai,Maharashtra,Salaried,IT and Services,40911,632,0.426,3.0,31.0,2025-05-13,Mobile App
CUST0010462,37,Female,Guntur,Andhra Pradesh,Salaried,Education,82897,655,0.42,4.2,65.0,2026-01-31,Mobile App
CUST0010463,22,Female,Durgapur,West Bengal,Salaried,IT and Services,65464,699,0.604,2.0,93.0,2024-12-10,Paid Search
CUST0010464,43,Female,Jabalpur,Madhya Pradesh,Small Business Owner,Food and Hospitality,112719,645,0.317,1.0,102.0,2024-04-15,Mobile App
CUST0010465,32,Male,Thrissur,Kerala,Contract Worker,Construction,27346,550,0.594,9.1,83.0,2025-09-28,Mobile App
CUST0010466,37,Female,New Delhi,Delhi,Salaried,Healthcare,76722,713,0.123,5.6,26.0,2025-03-18,Mobile App
CUST0010467,24,Female,Thrissur,Kerala,Salaried,Education,49461,618,0.79,2.4,52.0,2025-06-21,Referral
CUST0010468,21,Female,Nagpur,Maharashtra,Self-employed,Other Services,81388,648,0.093,1.0,63.0,2025-01-09,DSA Agent
CUST0010469,21,Female,Bhopal,Madhya Pradesh,Small Business Owner,Food and Hospitality,123104,714,0.347,1.0,19.0,2025-08-17,Mobile App
CUST0010470,32,Male,Pune,Maharashtra,Contract Worker,Construction,21699,571,0.64,10.4,55.0,2025-07-15,Website
CUST0010471,36,Male,Mangaluru,Karnataka,Salaried,Healthcare,79044,715,0.465,1.2,73.0,2026-02-23,Partner Marketplace
CUST0010472,60,Female,Udaipur,Rajasthan,Gig Worker,Freelance Services,38687,669,0.373,7.1,118.0,2024-11-13,Website
CUST0010473,21,Female,Saket,Delhi,Salaried,Healthcare,32035,650,0.353,1.0,93.0,2025-11-09,Website
CUST0010474,43,Male,Surat,Gujarat,Salaried,Sales and Retail,89012,715,0.327,7.0,201.0,2024-10-12,Website
CUST0010475,34,Female,Surat,Gujarat,Salaried,Sales and Retail,36062,621,0.565,2.8,41.0,2025-03-20,Website
CUST0010476,25,Female,Vadodara,Gujarat,Small Business Owner,Trading,13524,557,0.354,3.1,23.0,2025-10-04,Referral
CUST0010477,36,Female,Karimnagar,Telangana,Salaried,Healthcare,59455,738,0.15,13.8,81.0,2025-02-03,Partner Marketplace
CUST0010478,25,Male,Kota,Rajasthan,Salaried,IT and Services,52543,697,0.515,5.0,47.0,2025-10-01,Partner Marketplace
CUST0010479,30,Female,Warangal,Telangana,Gig Worker,Other Services,50525,568,0.616,3.7,14.0,2026-02-09,Mobile App
CUST0010480,40,Female,Saket,Delhi,Small Business Owner,Small Business,94749,645,0.647,4.4,110.0,2024-11-15,Website
CUST0010481,23,Male,Nashik,Maharashtra,Self-employed,Small Business,76380,733,0.395,3.0,55.0,2025-08-12,Partner Marketplace
CUST0010482,33,Male,Nagpur,Maharashtra,Small Business Owner,Services Business,49190,682,0.416,3.5,60.0,2025-02-06,Mobile App
CUST0010483,24,Female,Rajkot,Gujarat,Salaried,Education,50340,608,0.391,4.0,54.0,2024-03-27,Mobile App
CUST0010484,35,Male,Howrah,West Bengal,Small Business Owner,Food and Hospitality,53683,662,0.507,0.4,95.0,2026-04-22,Referral
CUST0010485,27,Female,Karimnagar,Telangana,Salaried,Manufacturing,46037,692,0.244,1.7,87.0,2024-08-14,Mobile App
CUST0010486,21,Male,Salem,Tamil Nadu,Salaried,Sales and Retail,68074,618,0.379,1.0,61.0,2024-03-01,Website
CUST0010487,21,Male,Hubballi,Karnataka,Salaried,Sales and Retail,85774,671,0.448,1.0,20.0,2024-08-14,Website
CUST0010488,34,Female,Kolkata,West Bengal,Self-employed,Sales and Retail,44470,691,0.386,8.4,28.0,2025-08-09,Partner Marketplace
CUST0010489,42,Female,Vadodara,Gujarat,Self-employed,Professional Services,53221,662,0.406,3.0,104.0,2025-04-02,Partner Marketplace
CUST0010490,32,Male,Bengaluru,Karnataka,Salaried,Education,70247,706,0.375,5.4,160.0,2026-05-28,Mobile App
CUST0010491,42,Male,Siliguri,West Bengal,Small Business Owner,Small Business,81894,694,0.443,7.5,41.0,2025-10-02,Partner Marketplace
CUST0010492,33,Male,Ahmedabad,Gujarat,Contract Worker,Operations Support,40948,585,0.422,2.1,59.0,2025-10-25,Paid Search
CUST0010493,28,Male,Kolkata,West Bengal,Contract Worker,Operations Support,25610,664,0.539,8.0,83.0,2025-02-21,Partner Marketplace
CUST0010494,55,Female,Hyderabad,Telangana,Small Business Owner,Retail Business,143865,746,0.444,2.1,57.0,2026-02-03,Partner Marketplace
CUST0010495,36,Female,Tirupati,Andhra Pradesh,Salaried,IT and Services,68464,693,0.462,12.6,31.0,2026-01-19,DSA Agent
CUST0010496,34,Male,Coimbatore,Tamil Nadu,Salaried,Education,49756,696,0.45,4.2,33.0,2024-02-17,DSA Agent
CUST0010497,37,Male,Mumbai,Maharashtra,Small Business Owner,Trading,74589,736,0.204,6.5,33.0,2026-06-03,Paid Search
CUST0010498,31,Other,Pune,Maharashtra,Contract Worker,Manufacturing,53437,660,0.215,5.3,107.0,2024-05-18,Website
CUST0010499,38,Female,Hubballi,Karnataka,Gig Worker,Transport and Logistics,12000,551,0.685,3.3,81.0,2025-11-26,Referral
CUST0010500,40,Male,Nizamabad,Telangana,Self-employed,Sales and Retail,102191,684,0.287,2.0,55.0,2024-07-12,DSA Agent
CUST0010501,31,Female,Madurai,Tamil Nadu,Salaried,Education,39835,603,0.479,4.7,39.0,2025-05-28,Mobile App
CUST0010502,21,Male,Kanpur,Uttar Pradesh,Contract Worker,Sales and Retail,26679,493,0.778,1.0,52.0,2025-07-13,DSA Agent
CUST0010503,24,Male,Rohini,Delhi,Salaried,Healthcare,35212,689,0.099,4.0,94.0,2026-06-25,Mobile App
CUST0010504,44,Female,Vadodara,Gujarat,Self-employed,Other Services,32501,642,0.375,2.0,60.0,2026-06-01,Mobile App
CUST0010505,21,Male,Lucknow,Uttar Pradesh,Self-employed,Professional Services,78635,682,0.715,1.0,48.0,2024-07-03,Mobile App
CUST0010506,36,Female,Pune,Maharashtra,Salaried,Manufacturing,32441,659,0.175,3.5,92.0,2024-03-07,Website
CUST0010507,24,Female,Kolkata,West Bengal,Self-employed,Professional Services,58139,618,0.699,4.0,24.0,2026-04-29,Mobile App
CUST0010508,39,Male,Pune,Maharashtra,Salaried,Manufacturing,54191,691,0.372,6.8,46.0,2025-12-16,Website
CUST0010509,34,Male,Surat,Gujarat,Salaried,Healthcare,32805,637,0.438,2.9,61.0,2026-03-08,Website
CUST0010510,31,Female,Rohini,Delhi,Salaried,Manufacturing,65077,651,0.464,1.7,82.0,2024-02-03,Website
CUST0010511,36,Female,Ahmedabad,Gujarat,Salaried,Sales and Retail,45893,718,0.257,4.6,78.0,2026-04-01,DSA Agent
CUST0010512,32,Male,Lucknow,Uttar Pradesh,Contract Worker,Manufacturing,28548,610,0.635,2.7,136.0,2025-09-18,DSA Agent
CUST0010513,40,Female,Kota,Rajasthan,Gig Worker,Other Services,38169,609,0.612,2.9,43.0,2024-11-18,DSA Agent
CUST0010514,32,Male,Bhopal,Madhya Pradesh,Salaried,Healthcare,72353,759,0.315,4.2,18.0,2024-09-09,DSA Agent
CUST0010515,40,Male,Thiruvananthapuram,Kerala,Small Business Owner,Retail Business,64881,696,0.341,1.9,64.0,2024-07-04,Social Media
CUST0010516,44,Male,Tirupati,Andhra Pradesh,Self-employed,Transport and Logistics,51125,697,0.609,4.3,92.0,2024-08-29,Referral
CUST0010517,44,Male,Jabalpur,Madhya Pradesh,Small Business Owner,Trading,110344,683,0.501,0.8,77.0,2026-04-30,Partner Marketplace
CUST0010518,37,Male,Hyderabad,Telangana,Gig Worker,Transport and Logistics,35185,635,0.682,3.0,57.0,2026-06-09,Mobile App
CUST0010519,26,Female,Noida,Uttar Pradesh,Gig Worker,Delivery and Mobility,38574,724,0.313,6.0,70.0,2026-06-26,Referral
CUST0010520,28,Female,Pune,Maharashtra,Salaried,Sales and Retail,78727,731,0.207,6.0,42.0,2025-08-23,Referral
CUST0010521,26,Male,Noida,Uttar Pradesh,Self-employed,Transport and Logistics,39402,628,0.599,1.5,55.0,2025-11-24,Mobile App
CUST0010522,48,Male,Ahmedabad,Gujarat,Contract Worker,Other Services,47372,691,0.401,9.1,89.0,2026-06-13,Partner Marketplace
CUST0010523,47,Male,Nizamabad,Telangana,Small Business Owner,Food and Hospitality,128084,694,0.776,3.0,86.0,2025-11-26,Partner Marketplace
CUST0010524,35,Female,Lucknow,Uttar Pradesh,Contract Worker,Manufacturing,64262,576,0.85,1.5,124.0,2024-07-04,Mobile App
CUST0010525,21,Female,Surat,Gujarat,Salaried,Sales and Retail,113084,678,0.215,1.0,119.0,2026-01-29,Mobile App
CUST0010526,40,Male,Vijayawada,Andhra Pradesh,Salaried,Manufacturing,29260,707,0.339,3.0,141.0,2024-06-07,Mobile App
CUST0010527,29,Female,Kanpur,Uttar Pradesh,Gig Worker,Transport and Logistics,24230,570,0.286,6.3,45.0,2026-01-21,Website
CUST0010528,27,Male,Hyderabad,Telangana,Salaried,Healthcare,106424,706,0.276,1.5,141.0,2024-05-29,Mobile App
CUST0010529,42,Male,Hubballi,Karnataka,Gig Worker,Transport and Logistics,27320,573,0.212,6.0,20.0,2026-05-21,Mobile App
CUST0010530,34,Male,Kanpur,Uttar Pradesh,Salaried,IT and Services,73676,634,0.62,2.2,46.0,2026-01-25,Website
CUST0010531,47,Female,Salem,Tamil Nadu,Self-employed,Sales and Retail,50155,652,0.561,15.3,65.0,2024-09-24,Referral
CUST0010532,41,Female,Rohini,Delhi,Gig Worker,Delivery and Mobility,38512,666,0.511,19.8,33.0,2025-04-06,Mobile App
CUST0010533,41,Male,Siliguri,West Bengal,Salaried,Finance and Accounting,102742,740,0.047,17.0,53.0,2025-08-15,DSA Agent
CUST0010534,39,Male,Nashik,Maharashtra,Self-employed,Other Services,78475,711,0.02,2.4,60.0,2024-11-04,Mobile App
CUST0010535,46,Female,Coimbatore,Tamil Nadu,Salaried,Finance and Accounting,73734,669,0.296,0.2,39.0,2024-01-26,Website
CUST0010536,21,Female,Ghaziabad,Uttar Pradesh,Salaried,Sales and Retail,62962,664,0.438,1.0,98.0,2024-09-15,Paid Search
CUST0010537,21,Female,Mangaluru,Karnataka,Self-employed,Transport and Logistics,71183,650,0.261,1.0,36.0,2025-01-29,Referral
CUST0010538,39,Female,Nagpur,Maharashtra,Self-employed,Small Business,31988,647,0.483,7.0,54.0,2025-03-30,Mobile App
CUST0010539,26,Male,Kochi,Kerala,Self-employed,Sales and Retail,67617,646,0.806,1.8,25.0,2025-11-18,Website
CUST0010540,40,Male,Hyderabad,Telangana,Gig Worker,Transport and Logistics,50621,564,0.274,6.4,44.0,2025-01-25,DSA Agent
CUST0010541,39,Other,Jaipur,Rajasthan,Self-employed,Professional Services,41339,665,0.461,5.1,112.0,2025-10-14,Website
CUST0010542,30,Male,Durgapur,West Bengal,Self-employed,Professional Services,16080,615,0.685,3.7,106.0,2025-04-12,Paid Search
CUST0010543,28,Male,Kanpur,Uttar Pradesh,Self-employed,Professional Services,84258,690,0.599,2.8,63.0,2025-01-23,Website
CUST0010544,36,Male,Bengaluru,Karnataka,Gig Worker,Transport and Logistics,12000,602,0.712,10.7,65.0,2024-02-26,DSA Agent
CUST0010545,44,Male,Coimbatore,Tamil Nadu,Salaried,IT and Services,65226,706,0.132,3.7,72.0,2025-04-11,Website
CUST0010546,41,Female,Madurai,Tamil Nadu,Contract Worker,Manufacturing,25384,571,0.429,2.7,75.0,2025-06-07,Mobile App
CUST0010547,42,Other,Lucknow,Uttar Pradesh,Salaried,Sales and Retail,41343,703,0.198,10.8,133.0,2025-11-16,Referral
CUST0010548,33,Female,Madurai,Tamil Nadu,Salaried,Healthcare,39668,608,0.427,2.0,19.0,2026-06-19,Mobile App
CUST0010549,48,Female,Hyderabad,Telangana,Self-employed,Other Services,66838,679,0.197,1.1,86.0,2024-04-06,Mobile App
CUST0010550,30,Male,Thrissur,Kerala,Salaried,Finance and Accounting,92583,645,0.219,2.0,42.0,2025-04-21,Website
CUST0010551,27,Male,Rohini,Delhi,Gig Worker,Transport and Logistics,33030,568,0.503,3.6,94.0,2026-05-25,Mobile App
CUST0010552,31,Female,Udaipur,Rajasthan,Self-employed,Professional Services,48388,690,0.658,10.9,86.0,2025-02-06,Website
CUST0010553,38,Male,Jodhpur,Rajasthan,Salaried,Manufacturing,29610,696,0.321,17.8,155.0,2025-03-12,Website
CUST0010554,21,Male,Thrissur,Kerala,Contract Worker,Sales and Retail,57904,624,0.711,1.0,68.0,2024-03-15,Mobile App
CUST0010555,45,Male,Madurai,Tamil Nadu,Contract Worker,Other Services,42734,589,0.457,3.3,69.0,2025-08-15,Partner Marketplace
CUST0010556,36,Male,Thrissur,Kerala,Contract Worker,Construction,48886,624,0.169,9.8,24.0,2024-05-30,Paid Search
CUST0010557,43,Female,Ghaziabad,Uttar Pradesh,Self-employed,Other Services,12000,605,0.545,2.5,69.0,2024-01-05,Referral
CUST0010558,24,Male,Karimnagar,Telangana,Self-employed,Small Business,53708,646,0.384,4.0,29.0,2025-08-01,Paid Search
CUST0010559,36,Female,Saket,Delhi,Salaried,Education,100628,664,0.212,9.7,53.0,2024-03-10,Website
CUST0010560,37,Female,Salem,Tamil Nadu,Small Business Owner,Small Business,17617,510,0.324,1.1,52.0,2024-09-05,Referral
CUST0010561,21,Male,Tirupati,Andhra Pradesh,Salaried,Manufacturing,64377,671,0.466,1.0,143.0,2024-03-28,Paid Search
CUST0010562,38,Female,Nizamabad,Telangana,Gig Worker,Delivery and Mobility,42129,712,0.229,2.5,85.0,2024-12-17,Mobile App
CUST0010563,40,Other,Visakhapatnam,Andhra Pradesh,Salaried,Healthcare,83636,708,0.292,5.6,63.0,2026-02-18,Social Media
CUST0010564,40,Male,Kozhikode,Kerala,Salaried,Healthcare,28222,656,0.216,4.0,85.0,2024-04-24,Mobile App
CUST0010565,26,Male,Surat,Gujarat,Contract Worker,Manufacturing,30311,610,0.276,6.0,50.0,2024-09-03,Referral
CUST0010566,41,Female,Mumbai,Maharashtra,Salaried,IT and Services,121597,719,0.295,13.0,89.0,2024-11-09,Website
CUST0010567,21,Other,Nashik,Maharashtra,Self-employed,Transport and Logistics,49964,601,0.527,1.0,55.0,2026-03-06,DSA Agent
CUST0010568,33,Female,Rohini,Delhi,Salaried,IT and Services,56301,654,0.491,4.1,126.0,2025-08-07,Website
CUST0010569,37,Male,Jabalpur,Madhya Pradesh,Gig Worker,Freelance Services,31797,652,0.225,2.5,94.0,2025-05-15,Partner Marketplace
CUST0010570,31,Female,Thrissur,Kerala,Self-employed,Professional Services,76446,670,0.271,5.8,27.0,2025-04-20,Referral
CUST0010571,39,Male,Mysuru,Karnataka,Salaried,Healthcare,32994,665,0.468,3.8,78.0,2025-04-19,Mobile App
CUST0010572,36,Female,Siliguri,West Bengal,Salaried,Healthcare,54159,689,0.111,2.8,117.0,2024-05-02,Paid Search
CUST0010573,32,Other,Mysuru,Karnataka,Salaried,Healthcare,63004,739,0.08,5.4,84.0,2024-02-01,Website
CUST0010574,25,Male,Mangaluru,Karnataka,Salaried,IT and Services,58727,685,0.196,5.0,137.0,2025-04-23,Referral
CUST0010575,32,Male,Gwalior,Madhya Pradesh,Salaried,Education,47954,645,0.257,9.1,49.0,2024-06-15,Partner Marketplace
CUST0010576,21,Male,Mangaluru,Karnataka,Salaried,Sales and Retail,68710,733,0.097,1.0,104.0,2025-12-27,Mobile App
CUST0010577,27,Female,Nashik,Maharashtra,Salaried,Education,73914,609,0.489,1.4,15.0,2025-10-16,Website
CUST0010578,34,Female,Nizamabad,Telangana,Self-employed,Other Services,51794,749,0.368,6.0,146.0,2025-12-06,DSA Agent
CUST0010579,39,Male,Mysuru,Karnataka,Small Business Owner,Services Business,47856,573,0.753,4.9,19.0,2024-06-20,Website
CUST0010580,36,Female,Bhopal,Madhya Pradesh,Salaried,Manufacturing,38127,698,0.071,5.1,153.0,2026-01-18,Partner Marketplace
CUST0010581,34,Male,Rohini,Delhi,Salaried,Healthcare,40897,712,0.142,2.4,88.0,2024-01-27,Paid Search
CUST0010582,28,Male,Madurai,Tamil Nadu,Self-employed,Transport and Logistics,48375,690,0.113,4.8,153.0,2024-12-28,Website
CUST0010583,40,Male,Thiruvananthapuram,Kerala,Salaried,Education,77512,699,0.73,3.6,49.0,2025-07-19,Referral
CUST0010584,21,Male,Lucknow,Uttar Pradesh,Salaried,Sales and Retail,59822,677,0.281,1.0,,2024-01-31,Referral
CUST0010585,31,Male,Gwalior,Madhya Pradesh,Self-employed,Professional Services,77109,698,0.606,5.6,67.0,2025-10-16,Social Media
CUST0010586,30,Male,Mangaluru,Karnataka,Gig Worker,Freelance Services,21629,598,0.52,6.2,36.0,2025-07-06,Mobile App
CUST0010587,40,Male,Noida,Uttar Pradesh,Gig Worker,Freelance Services,35108,616,0.621,3.3,74.0,2025-05-20,DSA Agent
CUST0010588,36,Female,Siliguri,West Bengal,Self-employed,Small Business,39932,673,0.586,11.6,84.0,2024-01-14,Partner Marketplace
CUST0010589,48,Male,Thrissur,Kerala,Salaried,IT and Services,93366,764,0.159,11.9,98.0,2025-08-13,Website
CUST0010590,30,Male,Lucknow,Uttar Pradesh,Salaried,IT and Services,70570,711,0.456,5.9,40.0,2025-03-05,Mobile App
CUST0010591,43,Male,Howrah,West Bengal,Salaried,Finance and Accounting,48525,690,0.42,1.0,49.0,2024-12-04,DSA Agent
CUST0010592,32,Male,Mysuru,Karnataka,Salaried,Healthcare,66382,647,0.565,0.4,54.0,2026-06-16,Paid Search
CUST0010593,35,Female,Kochi,Kerala,Salaried,Sales and Retail,53424,676,0.596,6.9,83.0,2024-12-25,Paid Search
CUST0010594,43,Female,Mumbai,Maharashtra,Gig Worker,Other Services,55299,628,0.602,9.2,50.0,2025-06-25,Paid Search
CUST0010595,41,Female,Mangaluru,Karnataka,Small Business Owner,Services Business,64438,658,0.507,1.6,59.0,2025-09-12,Mobile App
CUST0010596,37,Male,Karimnagar,Telangana,Gig Worker,Freelance Services,31647,662,0.403,4.7,110.0,2025-10-23,Partner Marketplace
CUST0010597,32,Female,Noida,Uttar Pradesh,Salaried,IT and Services,72029,730,0.167,4.9,51.0,2024-06-26,Mobile App
CUST0010598,34,Female,Mangaluru,Karnataka,Self-employed,Professional Services,29143,610,0.192,4.1,68.0,2024-09-09,Mobile App
CUST0010599,30,Female,Surat,Gujarat,Salaried,Healthcare,57113,660,0.547,1.9,69.0,2025-03-08,Mobile App
CUST0010600,36,Male,Nashik,Maharashtra,Small Business Owner,Food and Hospitality,109163,695,0.188,7.4,55.0,2024-11-01,Partner Marketplace
CUST0010601,30,Female,Hyderabad,Telangana,Salaried,,42111,735,0.218,4.2,108.0,2026-05-09,Paid Search
CUST0010602,45,Male,Lucknow,Uttar Pradesh,Contract Worker,Other Services,42111,636,0.706,3.8,101.0,2025-05-14,Website
CUST0010603,39,Female,Rohini,Delhi,Salaried,Finance and Accounting,69821,633,0.665,4.6,50.0,2024-10-24,Mobile App
CUST0010604,36,Male,Nizamabad,Telangana,Self-employed,Professional Services,90251,700,0.146,7.3,15.0,2025-04-11,Mobile App
CUST0010605,27,Female,Bengaluru,Karnataka,Salaried,Sales and Retail,48642,616,0.758,1.1,73.0,2025-02-12,Mobile App
CUST0010606,41,Male,Karimnagar,Telangana,Salaried,IT and Services,77942,711,0.14,6.4,23.0,2024-11-16,Mobile App
CUST0010607,21,Male,Kanpur,Uttar Pradesh,Salaried,IT and Services,54362,642,0.244,1.0,51.0,2025-02-08,Social Media
